ID,PUBLISHED,UPDATED,TITLE,CONTENT,CONTENT_SIZE,HAS_LINK,AUTHOR_NAME,AUTHOR_URI,CHANNELID
c6aWb9CtgiIl6BLEuq_2iKJV2MQZIgOZIi4Q37H7wmU,2013-09-29T04:04:28,2013-09-29T04:04:28,Biba  ele é biba  ...,Biba  ele é biba  é﻿ sim biba  ele é biba  é sim ele é gay de mais rei das bibas,80,0,Marcia Cristina,gabrielfernandeslim1,UCpzcGT_XtRU1haXxR8jA6Bw
c6aWb9CtgiIAnUsGzqt1PB-l3S4_BJjRDuBdjRF61vA,2013-09-29T04:01:33,2013-09-29T04:01:33,Prefiro﻿ Michael ...,Prefiro﻿ Michael jackson  do que uma nova que gospe  nos fans  pelo menos michael jackson é rei do pop e o justin  é o rei das biba gay  de mais,144,0,Marcia Cristina,gabrielfernandeslim1,UCpzcGT_XtRU1haXxR8jA6Bw
c6aWb9CtgiLH_gF61R48c9xscwu_IYkdvNi6ve2gVvs,2013-09-29T03:46:12,2013-09-29T03:46:12,A música Baby ...,A música Baby ganhou o premio diamante A música mais vendida da história passando Michael Jackson Madona Elvis e todos﻿ os outros cantores.,139,0,macedo3210,macedo3210,UCBbN08SCEn1zwIcctfT6kcg
c6aWb9CtgiKTklrCj6rDutalJSBxKVd_bS5fUdvgK4c,2013-09-29T20:59:04,2013-09-29T20:59:04,Foda-se﻿,Foda-se﻿,8,0,Jackson Moura,JacksonMFR,UCZEIBBtfFQBWTj1ZbqTErjQ
c6aWb9CtgiI_vCZe997NtCdnAlI8wdQSmK-4n8ttzQ0,2013-09-29T03:44:10,2013-09-29T03:44:10,Essa menina sofreu ...,Essa menina sofreu ameaças. Eu acho que as pessoas teem que parar de criticar as outras Oque o Justin Bieber fez de mal para vocês? Só porque ele ficou famoso as pessoas o criticam mas não sabem oque ele passou para chegar onde ele esta hoje ele ja sofreu Bullin na escola e hoje é﻿ o adolecente mais rico do mundo.,315,0,macedo3210,macedo3210,UCBbN08SCEn1zwIcctfT6kcg
c6aWb9CtgiICeXSur_nbQz8EzYQj08XSYybL9lIpI-0,2013-09-29T03:18:09,2013-09-29T03:18:09,Nao acho graça ...,Nao acho graça neste video  meu IDOLO nao eh biba  ao contrario  30 milhoes de BELIEBERS tem o sonho de um dia poder﻿ abraça-lo ou beija-lo  ele eh muito macho  mais homem que mts que andam por ai!,197,0,ellensantos639,ellensantos639,UCb7V6qHk1tL95lAZzY4rqeQ
c6aWb9CtgiIiP7sr4cHbPHa2GDsnQ_Cg7VCZXuRST9M,2013-09-29T00:34:29,2013-09-29T00:34:29,ele nao é﻿ biba,ele nao é﻿ biba,15,0,Marly Siqueira,hdJmmMlc-RIKwpCSRo-o2A,UChdJmmMlc-RIKwpCSRo-o2A
c6aWb9CtgiLD0Bpbg01NOmyqPxYlNyJY8vzlJWElnDM,2013-09-29T00:14:56,2013-09-29T00:14:56,quem ta assistindo ...,quem ta assistindo em﻿ 28/09/2013,33,0,Juliano Martins,julianomartins77,UCKUko_ymjt6BPcLWwRFqP2Q
c6aWb9CtgiIMcZytvSX2OsF25pciqpbypHjXtfzm79M,2013-09-28T23:22:52,2013-09-28T23:22:52,Cara não teve ...,Cara não teve paródia do﻿ justin melhor do que essa kkkkkkkkkkkkkkkkkkkkkkkkkkkkk,81,0,Natalia Bacelar,nty97,UCfDMvBXKwKO0hNYAaGts2IA
c6aWb9CtgiIlUbF-vdsLI-feZRojXOYHCa-Etdchpzk,2013-09-28T21:27:57,2013-09-28T21:27:57,merece meu like﻿ ...,merece meu like﻿ este gozo :D,29,0,HellenminePT,HellenminePT,UC7UfbcgE1ldq3Dwjw_igR0g
c6aWb9CtgiJr2fM05cx6GwNJydW5yLi7HgAyYqpCwQI,2013-09-28T19:56:05,2013-09-28T19:56:05, ...,kkkkkkkkkkkkkkkkkkkkk legal﻿ os videos do galo frito,52,0,bianca vasquez,JE6lLsyNOt9ChXogthFzTg,UCJE6lLsyNOt9ChXogthFzTg
c6aWb9CtgiLCjza9Q8cHApbAAYbQJTP6gLV-ZzkJXoA,2013-09-28T19:48:43,2013-09-28T19:48:43,kkkkkkkkkkkk ﻿,kkkkkkkkkkkk ﻿,14,0,leticia magalhaes,YG_cmQrDADYsT0xTmJGxhg,UCYG_cmQrDADYsT0xTmJGxhg
