ID,PUBLISHED,UPDATED,TITLE,CONTENT,CONTENT_SIZE,HAS_LINK,AUTHOR_NAME,AUTHOR_URI,CHANNELID
173BhIiTfL-RBefxWm85H0GhtcpFiIVqU6S7Gpvyzi0,2013-10-20T14:41:09,2013-10-20T14:41:09,Ps4﻿ rocks,Ps4﻿ rocks,10,0,BeyondGaming5,BeyondGaming5,UCRvbBpYnYwZvbqBK583m3bg
173BhIiTfL-RMFjt0aijiEFBigjwmb6ez-gI0NULvJc,2013-10-20T14:35:38,2013-10-20T14:35:38,The only ...,The only advertisement﻿ I don't skip.,37,0,SloppyPooBag,SloppyPooBag,UCAq9EEhj5rgIqzhAn_mhTrg
173BhIiTfL89zNPhwF0WxvtcLl6F2ijd5kkUnQTiz0A,2013-10-20T14:31:21,2013-10-20T14:31:21,I love﻿ this :D,I love﻿ this :D,15,0,SilverMoon1134,SilverMoon1134,UCWtJTmil7OwEBuA2x2liy5Q
173BhIiTfL_VFh9KqKbaIDHr51jnwZ7l01KpJqkktos,2013-10-20T14:27:32,2013-10-20T14:27:32,I like this ...,I like this commercial﻿,23,0,Byforla17,Byforla17,UCv47L9hQ5rZcH2NztId3Fgw
173BhIiTfL9SY5Kh9IQcGGZGoDiokg6pqyKU5pBWQZU,2013-10-20T14:19:10,2013-10-20T14:19:10,NICE﻿,NICE﻿,5,0,Raul Navarro Rodriguez,TheSuperraulnr,UCx5snMMvvdKxq1ab-s8EaUw
173BhIiTfL_t72NwXXlSSHkIuLMOpnb53Q35ZvWGl6Y,2013-10-20T14:13:27,2013-10-20T14:13:27,A Perfect Day to﻿ ...,A Perfect Day to﻿ Pay $4000,27,0,Pedro Gomes,MsPedrocah,UCyPw-Cu7lwuG_8_VOrJ76jg
173BhIiTfL9WZI3k_OOjuvRkUUfj4yKs6dTjGB3O_nU,2013-10-20T14:13:04,2013-10-20T14:13:04,This is so﻿ ...,This is so﻿ beautiful <3,24,0,BMXMONSTA,BMXMONSTA,UCrLZAAYqRxLtv-iuCfQLnHA
173BhIiTfL9ZQz2Jc8VPokxbV-c4LoAHvWrOdMjoQ4c,2013-10-20T14:11:34,2013-10-20T14:11:34,I love﻿ this ...,I love﻿ this commercial,23,0,HitMeFabulous,HitMeFabulous,UC80xLmfCPLvsxk6IKgznCRA
173BhIiTfL8etaNaTxnyApyceWvqlLLqrSkq2_plXww,2013-10-20T14:09:59,2013-10-20T14:09:59,I think I'm going﻿ ...,I think I'm going﻿ to get the ps4 and the Xbox one. Just to take a shit on the Xbox,83,0,stephen trowbridge,72vJw8UjCLTGFLhEa_n_tw,UC72vJw8UjCLTGFLhEa_n_tw
173BhIiTfL8CwozArFNkkvS3p-IT5K1iD73MQIqLGDE,2013-10-20T14:04:33,2013-10-20T14:04:33,In the beginning ...,In the beginning it's the elder scrolls online!﻿,48,0,waffles676,waffles676,UC0ZdVqHmTWt5vz72drZsh_w
173BhIiTfL8nbM_8lo-gSQ8bgGfvLt_oQj4MzmpcbUE,2013-10-20T14:00:15,2013-10-20T14:00:15,Well technically ...,Well technically it's not  because their still fighting﻿ for the throne  at this point.,87,0,Dragonborn140,Dragonborn140,UCmiwTxh_HxKA_OoByQl1orw
173BhIiTfL-edmhz5TWGu7Z4C6T3gq00r_RIuGNkJaw,2013-10-20T13:56:38,2013-10-20T13:56:38,Now THAT is a ...,Now THAT is a commercial.﻿,26,0,DerTeufelMann,DerTeufelMann,UCfyiy6jI1nKzYVJJP2CQUOQ
173BhIiTfL8GuCWM_OPBCU9MeEm3MjxbwUUJ5kVugbc,2013-10-20T13:55:59,2013-10-20T13:55:59,two of my favorite﻿ ...,two of my favorite﻿ things: video games and Lou Reed. Oh PS4 you've officially won my heart!,92,0,SteveJayCherkassky,SteveJayCherkassky,UCx50L8UoOh50GiqXKP6Talg
173BhIiTfL8EVHtQKbfNfMWV-mS3Kfpr5LN0dLpywIQ,2013-10-20T13:55:50,2013-10-20T13:55:50,Awesome!!!!﻿,Awesome!!!!﻿,12,0,aysihedos blancotv,uqE2gQ1ShVn_tK-jND4wBw,UCuqE2gQ1ShVn_tK-jND4wBw
173BhIiTfL8uzrIEZoF28TsXL_XCZ4c41ntPI6kcJwk,2013-10-20T13:55:23,2013-10-20T13:55:23,No ﻿ It's TES ...,No ﻿ It's TES Online.,21,0,superjoshey223,superjoshey223,UCFzdFHKRh9r08u2-vpT6vvQ
173BhIiTfL_D_giDqdi2dqYUiAYH98ThkT4gTI2V7Ns,2013-10-20T13:52:55,2013-10-20T13:52:55,Like the one your ...,Like the one your dad﻿ works for.,33,0,Combinesoldier100,Combinesoldier100,UCE7FGKeJ6Ts68NlG4h2WehA
173BhIiTfL9Mr4mQRpizH96KrSQmLaW-X5wgvVLJu0k,2013-10-20T13:51:56,2013-10-20T13:51:56,I've watched this ...,I've watched this four times already  I LOVE﻿ YOU SONY!!!!!!!!,62,0,dancecrew1996,dancecrew1996,UCu0qHtDBCOjx-11Vk_DwGJQ
173BhIiTfL94LqTa0MwR712GFxfjzHv_ZOSpvBR7zEc,2013-10-20T13:51:46,2013-10-20T13:51:46,what game is that﻿ ...,what game is that﻿ 3rd one?,27,0,Luis Leija,Sniperwolf6661,UCTh7h9W9JywMQHEchCPb8uw
